Time_s,U_01_V,U_02_V,U_03_V,U_04_V,U_05_V,U_06_V,U_07_V,U_08_V,U_09_V,U_10_V,U_11_V,U_12_V,I_A
0 days 00:02:08.600000,4.031786842758137,4.030816530959507,4.030165370264468,4.0305991828323755,4.030322033658746,4.0286183001390645,4.031677913505628,4.031161766223488,4.031713425304963,4.030326130305632,4.030045994559692,4.030441623752509,3.35601533008383
0 days 00:02:08.700000,4.029489447146396,4.026715041976606,4.028349188067764,4.02561165810943,4.028019101140104,4.029617193235559,4.027838346300957,4.027769742391835,4.029630436165918,4.028478173984751,4.027399832236149,4.028805566917897,3.1283783602485835
0 days 00:02:08.800000,4.023740817527795,4.025230118332627,4.025861592560798,4.026177840450089,4.025247544174131,4.025959365621983,4.026902088144949,4.024884775324173,4.0254478261173725,4.026654403046549,4.026558689383628,4.024143633459656,2.9007413904134025
0 days 00:02:08.900000,4.023321568260113,4.024171023880615,4.021076213644238,4.023203113818307,4.023046211603587,4.02276194170705,4.022674791683341,4.0224110006942295,4.022556343180022,4.021828321213836,4.02306364255901,4.022121539180273,2.6731044205782215
0 days 00:02:09,4.020245032979311,4.020434982509623,4.020387030154651,4.020448656592384,4.02047197429204,4.019672256030257,4.021509974558757,4.020173199030931,4.018797499224218,4.020035731458218,4.021799641756988,4.020077573991108,2.44546745074304
0 days 00:02:09.100000,4.0194192849831225,4.0184478453917585,4.020134756280876,4.018734966001006,4.019015268743211,4.017296015931949,4.018640071427327,4.019796770795888,4.018861081664431,4.017612998627928,4.019556135826586,4.020508478371271,2.2935699455816674
0 days 00:02:09.200000,4.018108475765558,4.01794801293587,4.017372870145443,4.0162019199747006,4.017136497491946,4.016503453363068,4.016422677389236,4.016472121721843,4.01854314481018,4.017236449685933,4.01774772399368,4.016401806005955,2.141672440420251
0 days 00:02:09.300000,4.016487735217275,4.015795976470673,4.016155476752956,4.01446523577011,4.01622648653715,4.015408445068454,4.015149012838096,4.016820953389075,4.013995398586512,4.015999149353637,4.015606843281517,4.015112768605719,1.9897749352588785
0 days 00:02:09.400000,4.014334020667012,4.013963567757715,4.014726321202761,4.014916344284886,4.014478336845989,4.013286755729386,4.0134957633010435,4.014263899483907,4.013479567926822,4.012224533068211,4.01171858114422,4.015961138331629,1.8378774300975058
0 days 00:02:09.500000,4.011938888452424,4.012964247827679,4.012175109581191,4.0114049357358725,4.01170714880627,4.01377456298786,4.013322246780876,4.011070906727688,4.012502521935292,4.011370232446556,4.010799324261723,4.0119095104137665,1.6859799249361331
0 days 00:02:09.600000,4.010341270766519,4.011289012874708,4.0102653576721705,4.009944709469103,4.010063298967232,4.01004119909101,4.0097528481200255,4.009887211664414,4.011116738864792,4.010718952056013,4.0110147866795005,4.010904775823426,1.5340824197747605
0 days 00:02:09.700000,4.007212232733681,4.009281300566997,4.0101100399073495,4.010052783153861,4.008075794575448,4.008512020513719,4.008902445877255,4.010264364979242,4.0083363851432505,4.010681976217656,4.008180987474948,4.0087686632047115,1.3821849146133445
0 days 00:02:09.800000,4.007278846555434,4.007194501065605,4.006270915903608,4.006569969370419,4.006106088794508,4.008250169026642,4.008174874477126,4.007422431214453,4.008273452999057,4.004873570114336,4.006979275551062,4.006414694487554,1.2302874094519716
0 days 00:02:09.900000,4.004787254544192,4.005003607265713,4.003082623657902,4.004149032535741,4.006188448235174,4.003831935593861,4.006329249306949,4.004212582784733,4.0064062207974755,4.007379300118146,4.004615388224628,4.006118234948911,1.0783899042905989
0 days 00:02:10,4.003269118635593,4.004408664911596,4.002710611638803,4.003125019460849,4.003619310236084,4.002752179774961,4.00465176319278,4.004011758190731,4.001902162656846,4.003206024852505,4.003703121013093,4.003618572932476,0.9264923991292261
0 days 00:02:10.100000,3.9993032095613064,4.001438095310587,4.003002563731806,4.0034825188933585,4.002962168543077,4.000881627497622,4.002852124964907,4.002358189067536,4.001033405841598,4.003384709929064,4.004298908068732,4.00128883480951,0.806262447053708
0 days 00:02:10.200000,4.001981809490419,4.00165490892801,4.002646124268689,4.0017228414546,4.000505465998133,4.001170417127486,4.003065310532541,4.0036716332485796,4.000736303479881,4.002650170661909,4.000806321262893,4.000999752649905,0.6860324949781555
0 days 00:02:10.300000,3.999601084752746,3.9995127774013617,3.999659322296654,3.999702308645982,4.001590452627908,3.998245911654304,3.9987576379895136,3.9996297724720944,3.9998227198363843,4.000642532325939,3.9992996438948403,3.9993287710354974,0.5658025429026373
0 days 00:02:10.400000,3.9994630093853925,3.99828284655974,3.99901695574998,3.9989898627098404,3.9972416901012506,3.9962109713295755,3.9991697150796894,3.99759745593669,3.9985902359272454,3.9992377500792635,3.999273191514816,3.998729157564256,0.4455725908271192
0 days 00:02:10.500000,3.997126515495895,3.997808362786784,3.9955586251729236,3.9970292846684297,3.9964193691529535,3.997037400348762,3.9983423296468077,3.9961690941240597,3.9989390641661537,3.996609738825032,3.998045327397254,3.997897392062783,0.3253426387516011
0 days 00:02:10.600000,3.9949901014452434,3.9950229992446036,3.9968777955292603,3.995166814686457,3.9944158607866243,3.9965223150844933,3.9960383897981946,3.994797983980125,3.9964848661998276,3.9966103271641247,3.99590862803934,3.9943280646177395,0.20511268667608287
0 days 00:02:10.700000,3.995426217588704,3.9930084395206134,3.9929380687639036,3.9942508371089045,3.9941239104021697,3.9944151568432527,3.9940611991788266,3.9953135711717715,3.993356516470949,3.9947489706546775,3.995406666971792,3.995759911722187,0.08488273460053053
0 days 00:02:10.800000,3.993684429137763,3.99170692233799,3.992895050331298,3.9920103534630913,3.9922648554256956,3.993572933329438,3.992056127994135,3.992983220708289,3.9915265891620044,3.9937253428407784,3.994705348660582,3.9932405124018135,-0.03534721747498765
0 days 00:02:10.900000,3.9930436903502535,3.992897697154502,3.991701876711625,3.991396079929555,3.992160028016225,3.9932615900525037,3.9914936459207295,3.99126317817081,3.9913057869800337,3.992232438629404,3.992769729702459,3.9909849513727584,-0.15557716955050582
0 days 00:02:11,3.989667057716297,3.9914871137639274,3.9908895406202216,3.989173025405026,3.9906610889406426,3.9914922036994795,3.9890514338468663,3.991270852710224,3.987960652010331,3.9884688281307317,3.9888394615292824,3.989553738870433,-0.275807121626024
0 days 00:02:11.100000,3.9884804796694637,3.9901760487357434,3.9897670465094546,3.9899461080767695,3.9915567459400423,3.9902444917808375,3.989120002077951,3.9899727271934493,3.990489471671416,3.9894881278249175,3.9890455754283027,3.9892661535844858,-0.275807121626024
0 days 00:02:11.200000,3.9903660601419837,3.9921885148685683,3.9910438596482565,3.988240870547496,3.9910821757805026,3.990494823562405,3.990166542811954,3.989769572208107,3.9907233709731162,3.9911798976317425,3.9908055914793397,3.9899886917127496,-0.275807121626024
0 days 00:02:11.300000,3.990538028030338,3.9908321074846556,3.990333997383407,3.991126781109096,3.9895481822258083,3.99126696808428,3.9897886815553507,3.9902566477485597,3.990813472767285,3.9901333671851535,3.9915327347214506,3.991311252901218,-0.275807121626024
0 days 00:02:11.400000,3.991575489363242,3.989170280788935,3.9895298520630442,3.9913578999707666,3.9906905397749486,3.9913432509934053,3.989979843077042,3.989641304607375,3.9906412161055114,3.9899117579397454,3.990321542928597,3.989635353083378,-0.275807121626024
0 days 00:02:11.500000,3.989094611480738,3.9891416149291294,3.9900453552244493,3.9918515233754004,3.9898614551739624,3.9909866681726007,3.990047127934236,3.989391454754939,3.9883749037896066,3.9875847700952893,3.987673900611747,3.990455747442198,-0.275807121626024
0 days 00:02:11.600000,3.990719747682404,3.9902803172756247,3.9893974056487735,3.989078891382449,3.9886776517750984,3.9912686325755713,3.989414697476714,3.9901177572096587,3.9909351932172004,3.988120308931213,3.989698189945892,3.9907434129955,-0.275807121626024
0 days 00:02:11.700000,3.9894819030890343,3.989778700438446,3.9907491229834093,3.990517385152014,3.9898505493277767,3.9912994524675716,3.9907371333551818,3.9908240326147646,3.9889597461342348,3.9894955298202346,3.9896720751979537,3.990523943428388,-0.275807121626024
0 days 00:02:11.800000,3.9893971199815557,3.990248494381578,3.9883044092252775,3.9893735616510924,3.990982970227549,3.988945071654187,3.9914676282990484,3.9907859432560078,3.991270705270442,3.9907549555472452,3.990137040716718,3.9892069502603613,-0.275807121626024
0 days 00:02:11.900000,3.9905109984062044,3.9899356994457933,3.990708321799745,3.989359930713076,3.989881225044074,3.9879848256483243,3.987844953949104,3.9917315986251007,3.990471218398546,3.9913504214101496,3.9883938293268884,3.990328039981742,-0.275807121626024
0 days 00:02:12,3.9904318382748456,3.989478775173328,3.9892018451777798,3.9908591764968864,3.9909480568166664,3.988975494140355,3.9912217124762055,3.990310313525778,3.988292444393187,3.9897126557250795,3.9891187389037825,3.9908001163962346,-0.275807121626024
0 days 00:02:12.100000,3.9875267307032556,3.987998484795191,3.9884686883705642,3.989323087236462,3.9863480949113015,3.9872115404195743,3.988052149510669,3.986956665974605,3.988796010833103,3.986158951136362,3.986322744594891,3.9871079170799892,-0.427459570498378
0 days 00:02:12.200000,3.986481503638435,3.9862091611366472,3.986986137296139,3.9874338575344144,3.9872169238514696,3.984863032261722,3.987886297915726,3.987285092494869,3.987862209580704,3.984294537688339,3.987619573786158,3.985901567977453,-0.579112019370775
0 days 00:02:12.300000,3.9847924877159353,3.9861782244926105,3.986147968369378,3.984808403192775,3.9846858020170366,3.98464779325282,3.984919273576912,3.983831510239123,3.9838185016964713,3.9857670191175085,3.9850247375175565,3.9835642259928994,-0.7307644682431291
0 days 00:02:12.400000,3.9827397608812203,3.983369902733781,3.9839349298922815,3.984440121178475,3.983952090926726,3.9840657948318454,3.9831296291334084,3.9837514009135044,3.9849564920535663,3.9837575381572563,3.982000129323393,3.9838902883836846,-0.8824169171154831
0 days 00:02:12.500000,3.979903839307399,3.981239603360122,3.9825818905628614,3.9817112549912905,3.980449846770965,3.9817171427748654,3.9824101339110376,3.9827910696163764,3.9817479516867555,3.979825386372985,3.9802811107513367,3.981338478177537,-1.034069365987837
0 days 00:02:12.600000,3.9803226411890824,3.978422550745398,3.97852508380991,3.979894629562547,3.979271311589215,3.978422833835789,3.9799028002494428,3.980662693576971,3.9788960020680335,3.979755291374754,3.979283697792808,3.9797847909514834,-1.185721814860191
0 days 00:02:12.700000,3.978060276450031,3.979316882618871,3.9764311798647105,3.9777263194216075,3.976678369017142,3.9773135553161056,3.977409965794619,3.9773176478079706,3.977454521454392,3.979020923188534,3.9774084652511728,3.978729942500909,-1.337374263732588
0 days 00:02:12.800000,3.976868944589808,3.9744552805826765,3.977886913043757,3.9754622475912718,3.974584372979718,3.975628898292075,3.976162152917539,3.975521764961833,3.9777273433854425,3.9757659957977856,3.9757818400592746,3.978235262313023,-1.4890267126049421
0 days 00:02:12.900000,3.974017221871116,3.9749936590915524,3.9745002881542115,3.9753715244798182,3.9728175598354505,3.9736539611449873,3.9749158769054995,3.974171764529991,3.9735784865694814,3.973918321857059,3.974270979396132,3.9744126575268255,-1.640679161477296
0 days 00:02:13,3.9729699850125995,3.9743341620397,3.971620847205342,3.9704499394081916,3.972890924437109,3.973394714017725,3.973336007045959,3.9724466356669264,3.9730276800002486,3.9742149424047333,3.971998226723027,3.973364706332251,-1.79233161034965
0 days 00:02:13.100000,3.96804261858152,3.9688434986084133,3.9673192419515124,3.969306866344806,3.9693560189228925,3.970255954056318,3.9706988892075796,3.9685888055329164,3.967584739098932,3.967727056239748,3.969905792037633,3.9699196474171017,-2.170690710881585
0 days 00:02:13.200000,3.9647049143022497,3.9645269764608333,3.9641911705264348,3.964237268263317,3.9656079054683238,3.966090881036718,3.9658566148654426,3.962562418708333,3.964474561927951,3.9635862731659146,3.9649098585452274,3.965862341793161,-2.549049811413628
0 days 00:02:13.300000,3.962134741578291,3.9600434567748684,3.9615132587755824,3.9614996505318074,3.960232571142313,3.960028300518,3.960438232575575,3.9601372621176254,3.9607720512296125,3.960232358501145,3.9607866026143053,3.9608565019779114,-2.9274089119455633
0 days 00:02:13.400000,3.954226879275281,3.956737665570839,3.957380037002843,3.9557673438495415,3.9575978915542294,3.95499836440428,3.9549953478023174,3.957243229732416,3.9568406846838906,3.9550272691737964,3.9547798416542332,3.9552600697328604,-3.3057680124774986
0 days 00:02:13.500000,3.9521731387866557,3.953020651532951,3.9520815992488374,3.953686185486562,3.954570783126781,3.9525086464223405,3.951194558603465,3.9520096514852816,3.951769551315799,3.951247820586941,3.9506698458865936,3.9520946802693557,-3.6841271130094335
0 days 00:02:13.600000,3.9495593784448997,3.9472443764194987,3.9480674074730002,3.9472630384447975,3.9497551233395622,3.94752793592877,3.945801301845602,3.9479048286718377,3.947015008249822,3.9482302742581132,3.947006812471053,3.9467298336306706,-4.062486213541369
0 days 00:02:13.700000,3.944457732644862,3.9434358101475864,3.9426646628564312,3.94333244858039,3.9430565811320175,3.942636093069757,3.9434577384477594,3.9419670676898906,3.943364151802289,3.9438746288943287,3.9436595936861445,3.9412563036753814,-4.440845314073412
0 days 00:02:13.800000,3.937879806751545,3.93869384411864,3.9378236311929378,3.938526503742832,3.938243837806376,3.9388115919839435,3.938868858885664,3.9397318039734,3.9402037131707663,3.939084200898815,3.937917358996544,3.9384079373160925,-4.8192044146053465
0 days 00:02:13.900000,3.9342747416059605,3.933665929594739,3.9329602504346437,3.93434855325031,3.9330171483082745,3.933882693874645,3.934233973647365,3.933911090525579,3.9354297025767555,3.9347924924789384,3.9353943259383075,3.9334562302824105,-5.197563515137282
0 days 00:02:14,3.9302278596936313,3.9302832772801937,3.931091209251752,3.9309901448783027,3.93029206006047,3.9291947089008676,3.9306057503739544,3.930487772604186,3.931846593222651,3.9303037307541633,3.9317707036980494,3.9300609452003226,-5.575922615669217
0 days 00:02:14.100000,3.9257194187416045,3.9253387119560985,3.9260565436035315,3.92622924132628,3.924084813817422,3.9268346522836968,3.9252456758595304,3.9253735481440266,3.9252220932773856,3.9257360903829963,3.925756185153208,3.925632520368328,-5.961234830286856
0 days 00:02:14.200000,3.9219983334512647,3.92133121133372,3.9211447287570977,3.9221426229476184,3.921956904528496,3.921161613793827,3.9211210056180184,3.9217833000972977,3.9209245342224026,3.9210833024588037,3.921853857737122,3.9220232231323164,-6.3465470449046055
0 days 00:02:14.300000,3.915807525852111,3.917379451674896,3.9180131493159283,3.917626513743382,3.9172554565939373,3.91745761293111,3.9173932771164512,3.918793865464074,3.9184209042977822,3.9173269491739293,3.917423666276143,3.9166720154739973,-6.7318592595222455
0 days 00:02:14.400000,3.911161458055303,3.913658727547112,3.912805636601547,3.9114171976392464,3.9129327884549205,3.9111301506874434,3.912798716803739,3.91270873009474,3.912726500076863,3.912979147596556,3.912609994202543,3.9128909818331663,-7.117171474139884
0 days 00:02:14.500000,3.908028607244797,3.9072535811654006,3.9107698102100956,3.908442343380865,3.9092651795256117,3.9084030042942883,3.9071315055701943,3.908934690050395,3.90955723424024,3.9094008809789926,3.9098798060064923,3.9070278326502437,-7.502483688757524
